MGID,GHID,MXSineMax,MYSineMax,MXAcelMax,MYAcelMax,MZAcelMax,MXSineAvg,MYSineAvg,MXAcelAvg,MYAcelAvg,MZAcelAvg,MXSineMin,MYSineMin,MXAcelMin,MYAcelMin,MZAcelMin,MTime
5347,5,0.014676,1.33E-02,9.63E-03,-1.30E-02,3.70E-04,5.83E-03,4.09E-03,8.33E-03,-1.50E-02,-0.001523,-2.19E-03,-0.003264,7.04E-03,-0.017037,-0.003333,55:45.1
5348,7,0.010829,9.37E-03,-2.11E-02,-7.41E-03,-3.70E-03,4.62E-03,1.54E-03,-2.24E-02,-9.07E-03,-5.64E-03,-2.39E-03,-5.42E-03,-2.37E-02,-1.07E-02,-7.41E-03,05:02.1
5349,8,1.74E-02,1.77E-02,-2.96E-03,5.41E-02,7.41E-04,7.01E-03,5.43E-03,-4.51E-03,5.23E-02,-0.001075,-2.56E-03,-3.66E-03,-5.93E-03,5.04E-02,-2.96E-03,05:13.0
5350,6,7.60E-03,0.014806,-2.70E-02,-1.81E-02,-6.30E-03,-0.002702,4.09E-03,-0.028312,-2.02E-02,-8.18E-03,-0.012045,-7.17E-03,-0.02963,-0.021852,-0.01,06:03.5
5351,5,0.018293,1.32E-02,9.63E-03,-1.33E-02,3.70E-04,7.90E-03,4.98E-03,8.34E-03,-1.50E-02,-1.52E-03,-1.65E-03,-2.05E-03,7.04E-03,-0.017037,-0.003333,06:15.6
5352,7,0.011091,8.73E-03,-2.11E-02,-7.41E-03,-4.07E-03,4.34E-03,0.001505,-0.022428,-9.07E-03,-5.63E-03,-3.14E-03,-5.30E-03,-2.37E-02,-1.07E-02,-7.41E-03,15:32.2
5353,8,0.0172,0.017769,-2.96E-03,5.41E-02,7.41E-04,6.65E-03,5.66E-03,-4.51E-03,0.052349,-1.08E-03,-0.005045,-5.69E-03,-5.93E-03,5.07E-02,-2.96E-03,15:41.4
5354,6,6.09E-03,0.016225,-2.70E-02,-1.85E-02,-6.30E-03,-2.74E-03,0.005927,-2.83E-02,-0.020204,-0.008182,-0.010614,-5.02E-03,-0.02963,-0.021852,-0.01,16:34.1
5355,5,0.0146,1.24E-02,9.63E-03,-1.33E-02,3.70E-04,6.25E-03,4.74E-03,8.33E-03,-1.50E-02,-0.001503,-0.001572,-3.66E-03,7.04E-03,-1.67E-02,-0.003333,16:46.1
5356,7,0.01183,8.65E-03,-2.11E-02,-7.78E-03,-4.07E-03,5.16E-03,0.00141,-0.022431,-9.07E-03,-5.61E-03,-7.91E-04,-6.11E-03,-2.37E-02,-1.07E-02,-7.41E-03,26:02.2
5357,8,0.015674,1.32E-02,-2.96E-03,5.44E-02,7.41E-04,0.00779,4.30E-03,-4.51E-03,5.23E-02,-0.001067,-0.001719,-6.07E-03,-6.30E-03,5.07E-02,-2.59E-03,26:10.0
5358,6,8.00E-03,1.76E-02,-0.026667,-1.85E-02,-6.30E-03,-2.72E-03,7.02E-03,-2.83E-02,-2.02E-02,-8.18E-03,-0.01251,-0.002996,-0.02963,-0.021852,-0.01,27:04.8
5359,5,0.014602,1.28E-02,9.63E-03,-1.33E-02,7.41E-04,6.18E-03,4.13E-03,8.33E-03,-0.015034,-0.001511,-0.001446,-2.31E-03,7.04E-03,-1.67E-02,-3.70E-03,27:16.8
5360,7,0.012758,0.010045,-2.11E-02,-7.04E-03,-4.07E-03,5.32E-03,2.46E-03,-2.24E-02,-9.08E-03,-5.62E-03,-3.50E-03,-4.42E-03,-2.37E-02,-1.07E-02,-7.78E-03,36:32.3
5361,8,1.46E-02,0.015124,-2.96E-03,5.41E-02,7.41E-04,6.29E-03,4.64E-03,-4.51E-03,5.23E-02,-0.001085,-0.003405,-7.21E-03,-5.93E-03,5.07E-02,-2.96E-03,36:38.4
5362,6,0.010347,2.08E-02,-0.026667,-1.85E-02,-6.30E-03,-1.91E-03,6.96E-03,-2.83E-02,-2.02E-02,-0.008182,-0.014012,-4.81E-03,-0.02963,-0.021852,-0.01,37:35.5
5363,5,0.016818,0.01286,9.63E-03,-1.33E-02,0,6.64E-03,4.45E-03,8.34E-03,-1.50E-02,-0.001526,-1.65E-03,-3.22E-03,7.41E-03,-1.67E-02,-0.003333,37:47.3
5364,7,0.011873,1.01E-02,-2.11E-02,-7.41E-03,-4.07E-03,4.63E-03,1.83E-03,-2.24E-02,-9.08E-03,-5.62E-03,-1.97E-03,-6.46E-03,-2.41E-02,-1.07E-02,-7.41E-03,47:02.4
5365,8,0.013903,1.82E-02,-2.96E-03,5.44E-02,0.001111,6.34E-03,5.15E-03,-4.51E-03,5.24E-02,-1.08E-03,-3.08E-03,-0.003859,-5.93E-03,5.04E-02,-2.59E-03,47:06.9
5366,6,6.49E-03,0.014806,-2.70E-02,-1.81E-02,-6.30E-03,-1.97E-03,6.65E-03,-0.028312,-0.020201,-0.008175,-9.84E-03,-3.41E-03,-0.02963,-0.021852,-0.01,48:06.2
5367,5,0.013112,0.011226,9.63E-03,-1.30E-02,0,4.89E-03,3.90E-03,8.33E-03,-0.015025,-1.52E-03,-4.58E-03,-4.82E-03,7.04E-03,-1.74E-02,-0.003333,48:17.8
5368,7,1.18E-02,0.011738,-2.11E-02,-7.41E-03,-4.07E-03,0.004078,1.61E-03,-0.022435,-9.10E-03,-5.60E-03,-2.63E-03,-7.09E-03,-2.41E-02,-1.11E-02,-7.41E-03,57:32.4
5369,8,1.47E-02,0.018275,-0.003333,5.41E-02,3.70E-04,0.007071,5.10E-03,-4.51E-03,5.23E-02,-1.09E-03,-1.58E-03,-5.80E-03,-5.93E-03,5.07E-02,-2.96E-03,57:35.6
5370,6,7.44E-03,1.63E-02,-2.70E-02,-1.85E-02,-6.30E-03,-2.38E-03,0.006685,-2.83E-02,-2.02E-02,-8.20E-03,-0.013186,-0.001686,-0.02963,-2.22E-02,-0.01,58:36.9
5371,5,1.24E-02,0.010702,9.63E-03,-1.33E-02,0,4.40E-03,0.003604,8.33E-03,-0.01504,-0.001524,-0.003114,-3.58E-03,7.04E-03,-1.67E-02,-0.003333,58:48.3
5372,7,1.20E-02,1.10E-02,-2.11E-02,-7.41E-03,-3.70E-03,3.89E-03,0.001057,-2.24E-02,-9.09E-03,-5.64E-03,-0.003045,-9.30E-03,-2.41E-02,-1.11E-02,-7.41E-03,08:02.5
5373,8,1.67E-02,0.014838,-2.96E-03,5.41E-02,7.41E-04,6.75E-03,0.004052,-4.52E-03,0.052328,-1.09E-03,-1.90E-03,-7.54E-03,-5.93E-03,5.07E-02,-2.96E-03,08:03.9
5374,6,6.16E-03,0.017044,-2.70E-02,-1.85E-02,-6.67E-03,-0.001482,7.24E-03,-2.83E-02,-2.02E-02,-8.18E-03,-0.01166,-3.33E-03,-0.02963,-2.22E-02,-0.01,09:07.5
5375,5,8.80E-03,0.010629,9.63E-03,-1.33E-02,3.70E-04,2.13E-03,3.36E-03,8.33E-03,-0.015027,-0.001508,-5.24E-03,-4.26E-03,7.04E-03,-0.017037,-0.003333,09:18.9
5376,8,1.65E-02,1.79E-02,-0.003333,5.41E-02,7.41E-04,7.51E-03,4.64E-03,-4.52E-03,5.23E-02,-0.001078,-0.001083,-0.007247,-5.93E-03,5.04E-02,-2.59E-03,18:32.4
5377,7,0.012178,1.02E-02,-2.11E-02,-7.41E-03,-4.07E-03,4.70E-03,0.001121,-0.022414,-9.09E-03,-5.62E-03,-2.25E-03,-7.44E-03,-2.37E-02,-1.07E-02,-7.78E-03,18:32.4
5378,6,7.74E-03,1.72E-02,-0.026667,-1.85E-02,-6.30E-03,-7.74E-04,8.61E-03,-2.83E-02,-2.02E-02,-8.19E-03,-9.39E-03,-3.20E-03,-3.00E-02,-0.021852,-0.01,19:38.3
5379,5,9.64E-03,0.01179,0.01,-1.33E-02,7.41E-04,1.60E-03,0.002516,8.34E-03,-0.015032,-0.001493,-5.01E-03,-4.32E-03,7.04E-03,-1.67E-02,-0.003333,19:49.6
5380,8,1.82E-02,1.76E-02,-2.96E-03,5.44E-02,7.41E-04,7.09E-03,6.35E-03,-4.52E-03,5.23E-02,-1.09E-03,-0.003679,-3.23E-03,-5.93E-03,5.07E-02,-2.59E-03,29:00.8
5381,7,0.013212,0.010458,-2.07E-02,-7.41E-03,-4.07E-03,5.86E-03,1.52E-03,-2.24E-02,-9.10E-03,-5.61E-03,-9.21E-04,-5.26E-03,-2.37E-02,-1.07E-02,-7.41E-03,29:02.5
5382,6,8.05E-03,1.57E-02,-2.70E-02,-1.85E-02,-6.30E-03,-0.001054,6.35E-03,-0.028308,-2.02E-02,-0.008182,-9.86E-03,-5.54E-03,-0.02963,-0.021852,-0.01,30:09.0
5383,5,9.81E-03,0.011616,9.63E-03,-1.30E-02,0,5.32E-04,0.003124,8.34E-03,-0.015042,-1.51E-03,-8.35E-03,-4.02E-03,7.04E-03,-1.67E-02,-0.003333,30:20.0
5384,8,1.75E-02,1.51E-02,-2.96E-03,5.41E-02,7.41E-04,7.51E-03,5.21E-03,-4.52E-03,5.23E-02,-0.00107,-3.09E-03,-4.93E-03,-5.93E-03,5.04E-02,-2.96E-03,39:29.3
5385,7,0.011776,9.96E-03,-2.11E-02,-7.41E-03,-4.07E-03,5.63E-03,2.31E-03,-2.24E-02,-0.009103,-0.005633,-3.04E-03,-6.72E-03,-2.37E-02,-1.11E-02,-7.41E-03,39:32.6
5386,6,8.34E-03,2.13E-02,-2.70E-02,-1.85E-02,-6.30E-03,-0.000484,8.99E-03,-0.028315,-2.02E-02,-8.19E-03,-8.71E-03,-1.10E-03,-0.02963,-2.22E-02,-0.01,40:39.7
5387,5,0.010931,0.009613,9.63E-03,-1.33E-02,3.70E-04,-1.24E-04,0.002813,8.33E-03,-0.015032,-1.50E-03,-7.28E-03,-4.50E-03,7.04E-03,-0.017037,-0.003333,40:50.7
5388,8,1.74E-02,0.019549,-2.96E-03,5.41E-02,7.41E-04,0.007365,6.25E-03,-4.50E-03,5.23E-02,-1.08E-03,-0.002415,-4.30E-03,-5.93E-03,5.04E-02,-2.96E-03,49:58.0
5389,7,1.20E-02,9.45E-03,-2.11E-02,-7.41E-03,-3.70E-03,5.37E-03,0.001867,-2.24E-02,-9.13E-03,-5.61E-03,-8.21E-04,-6.31E-03,-2.37E-02,-1.07E-02,-7.41E-03,50:02.6
5390,6,5.02E-03,1.96E-02,-2.70E-02,-1.81E-02,-6.30E-03,-2.49E-03,7.03E-03,-0.028308,-2.02E-02,-8.19E-03,-0.011053,-3.51E-03,-0.02963,-0.021852,-0.01,51:10.5
5391,5,5.45E-03,9.54E-03,0.01,-1.33E-02,3.70E-04,-7.49E-04,2.96E-03,8.33E-03,-1.50E-02,-0.001519,-8.76E-03,-6.60E-03,7.04E-03,-0.017037,-0.003333,51:21.3
5392,8,0.018702,1.92E-02,-2.96E-03,5.41E-02,0.001111,7.88E-03,5.62E-03,-4.50E-03,0.052328,-1.07E-03,-2.28E-03,-4.02E-03,-5.93E-03,5.07E-02,-2.59E-03,00:26.3
5393,7,0.011368,9.15E-03,-2.11E-02,-7.04E-03,-4.07E-03,4.50E-03,0.001457,-2.24E-02,-9.11E-03,-5.60E-03,-1.78E-03,-5.82E-03,-2.37E-02,-1.11E-02,-7.41E-03,00:32.7
5394,6,8.73E-03,1.86E-02,-2.70E-02,-1.85E-02,-6.30E-03,-0.001093,7.93E-03,-2.83E-02,-0.020194,-8.19E-03,-1.11E-02,-3.82E-04,-0.02963,-0.021852,-0.01,01:41.2
5395,5,6.96E-03,9.68E-03,9.63E-03,-1.33E-02,0,-1.00E-03,2.66E-03,8.34E-03,-1.50E-02,-0.001513,-0.008286,-0.004993,7.04E-03,-0.017037,-0.003333,01:51.9
5396,8,1.88E-02,1.79E-02,-0.003333,5.41E-02,7.41E-04,8.24E-03,5.50E-03,-4.51E-03,5.23E-02,-1.09E-03,-2.00E-03,-7.25E-03,-5.93E-03,5.07E-02,-2.96E-03,10:54.9
5397,7,0.014418,9.67E-03,-2.11E-02,-7.04E-03,-3.70E-03,5.62E-03,2.22E-03,-2.24E-02,-9.12E-03,-5.62E-03,-0.001408,-4.98E-03,-2.37E-02,-1.07E-02,-7.41E-03,11:02.8
5398,6,9.95E-03,1.72E-02,-2.70E-02,-1.85E-02,-6.67E-03,-3.60E-05,8.14E-03,-2.83E-02,-0.020187,-8.18E-03,-8.63E-03,-2.92E-03,-0.02963,-0.021852,-9.63E-03,12:11.8
5399,5,6.13E-03,9.82E-03,9.63E-03,-1.30E-02,3.70E-04,-9.20E-04,0.002686,8.34E-03,-0.01502,-0.001531,-7.31E-03,-5.05E-03,7.04E-03,-0.017037,-0.003333,12:22.5
5400,8,0.018504,0.018473,-2.96E-03,5.41E-02,7.41E-04,8.62E-03,5.69E-03,-4.50E-03,5.23E-02,-1.06E-03,-7.52E-04,-5.24E-03,-5.93E-03,5.07E-02,-2.96E-03,21:23.5
5401,7,1.47E-02,9.38E-03,-2.07E-02,-7.41E-03,-3.70E-03,6.08E-03,2.21E-03,-2.24E-02,-9.11E-03,-5.61E-03,-0.001011,-6.82E-03,-2.37E-02,-1.07E-02,-7.04E-03,21:32.9
5402,6,9.36E-03,2.04E-02,-2.70E-02,-1.81E-02,-6.30E-03,-0.000834,7.93E-03,-0.028308,-2.02E-02,-8.18E-03,-0.010078,-3.41E-03,-0.02963,-2.22E-02,-9.63E-03,22:42.7
5403,5,9.99E-03,9.00E-03,9.63E-03,-1.33E-02,3.70E-04,-4.18E-04,2.60E-03,8.33E-03,-1.50E-02,-1.51E-03,-9.85E-03,-4.64E-03,6.67E-03,-1.67E-02,-0.003333,22:53.2
5404,8,1.66E-02,1.52E-02,-0.003333,5.41E-02,7.41E-04,8.26E-03,4.87E-03,-4.51E-03,5.23E-02,-1.09E-03,-1.90E-03,-0.004267,-5.93E-03,5.04E-02,-0.003333,31:51.9
5405,7,0.013224,1.17E-02,-2.07E-02,-7.41E-03,-4.07E-03,6.55E-03,2.30E-03,-2.24E-02,-9.12E-03,-5.61E-03,-1.01E-03,-4.42E-03,-2.37E-02,-1.07E-02,-7.41E-03,32:02.7
5406,6,9.85E-03,0.017429,-0.026667,-1.81E-02,-6.30E-03,-0.000553,7.91E-03,-0.028301,-2.02E-02,-8.18E-03,-0.00958,-2.24E-03,-0.02963,-2.22E-02,-0.01,33:13.3
5407,5,7.75E-03,0.012576,9.63E-03,-1.30E-02,0,7.47E-04,3.61E-03,8.33E-03,-0.015011,-1.52E-03,-6.89E-03,-3.13E-03,7.04E-03,-1.67E-02,-0.003333,33:23.8
5408,8,0.018237,0.015308,-0.003333,5.41E-02,0.001111,7.99E-03,5.49E-03,-4.50E-03,5.23E-02,-1.09E-03,-1.06E-03,-5.51E-03,-5.93E-03,5.04E-02,-2.96E-03,42:20.6
5409,7,0.012439,9.48E-03,-2.11E-02,-7.41E-03,-3.70E-03,6.58E-03,0.001794,-0.0224,-9.12E-03,-5.60E-03,5.33E-04,-5.12E-03,-2.37E-02,-1.11E-02,-7.41E-03,42:32.8
5410,6,9.51E-03,0.020988,-2.70E-02,-1.85E-02,-6.67E-03,1.90E-05,8.35E-03,-0.028305,-2.02E-02,-8.19E-03,-6.94E-03,-0.002846,-0.02963,-2.22E-02,-0.01,43:44.0
5411,5,8.17E-03,0.011467,9.63E-03,-1.30E-02,0,1.22E-03,0.004313,8.34E-03,-1.50E-02,-1.51E-03,-1.07E-02,-5.25E-03,7.04E-03,-1.67E-02,-0.003333,43:54.5
5412,8,1.78E-02,0.015051,-2.96E-03,5.41E-02,0.002222,0.008234,5.64E-03,-4.50E-03,5.23E-02,-1.09E-03,-0.001281,-6.53E-03,-7.04E-03,5.07E-02,-2.96E-03,52:49.1
5413,7,1.42E-02,8.36E-03,-2.11E-02,-7.41E-03,-4.07E-03,6.32E-03,1.67E-03,-0.022393,-9.12E-03,-0.005607,1.71E-04,-6.11E-03,-2.41E-02,-1.07E-02,-7.41E-03,53:02.9
5414,6,9.74E-03,0.01789,-0.026667,-1.81E-02,-6.67E-03,-0.000108,9.42E-03,-2.83E-02,-2.02E-02,-8.18E-03,-8.46E-03,-0.001245,-0.02963,-2.22E-02,-0.01,54:14.7
5415,5,0.010914,1.47E-02,9.63E-03,-1.33E-02,7.41E-04,0.003124,4.85E-03,8.34E-03,-0.015007,-1.51E-03,-4.04E-03,-2.28E-03,7.04E-03,-0.017037,-0.003333,54:24.9
5416,8,1.84E-02,0.018581,-2.96E-03,5.44E-02,7.41E-04,0.008404,7.41E-03,-4.50E-03,5.23E-02,-1.10E-03,-2.98E-03,-0.002797,-5.93E-03,5.07E-02,-4.81E-03,03:17.8
5417,7,0.013476,8.59E-03,-2.11E-02,-7.41E-03,-0.003333,6.17E-03,0.001065,-2.24E-02,-9.12E-03,-5.61E-03,-6.00E-04,-9.88E-03,-2.37E-02,-1.07E-02,-7.41E-03,03:32.7
5418,6,9.25E-03,0.021065,-2.70E-02,-1.85E-02,-5.93E-03,-0.000116,0.010732,-2.83E-02,-2.02E-02,-8.17E-03,-8.93E-03,8.60E-05,-0.02963,-0.021852,-0.01,04:45.3
5419,5,0.012369,1.59E-02,9.63E-03,-1.30E-02,0.001111,4.11E-03,0.005921,8.34E-03,-0.015001,-1.50E-03,-0.002369,-1.85E-03,7.04E-03,-0.017037,-0.003333,04:55.7
5420,8,0.0206,1.80E-02,-2.96E-03,5.44E-02,0.001111,9.56E-03,6.92E-03,-4.50E-03,0.052322,-0.001108,-9.02E-04,-6.67E-03,-5.93E-03,5.07E-02,-2.59E-03,13:46.3
5421,7,0.01261,8.84E-03,-2.11E-02,-7.04E-03,-4.07E-03,0.005751,1.65E-03,-2.24E-02,-9.12E-03,-5.61E-03,-1.34E-03,-5.95E-03,-2.41E-02,-1.07E-02,-7.41E-03,14:02.7
5422,6,8.40E-03,1.96E-02,-0.026667,-1.81E-02,-6.30E-03,-7.96E-04,9.43E-03,-2.83E-02,-2.02E-02,-8.17E-03,-0.010354,-8.48E-04,-0.02963,-0.021852,-9.63E-03,15:16.1
5423,5,0.01155,1.41E-02,0.01,-1.30E-02,3.70E-04,4.74E-03,0.005424,8.34E-03,-1.50E-02,-0.001505,-0.003571,-0.002539,7.04E-03,-1.67E-02,-0.003333,15:26.3
5424,8,0.019281,1.71E-02,-0.003333,5.41E-02,0.001111,0.00911,5.33E-03,-4.51E-03,5.23E-02,-1.12E-03,-1.53E-03,-5.90E-03,-5.93E-03,5.04E-02,-0.003333,24:14.8
5425,7,0.013382,9.49E-03,-2.11E-02,-7.41E-03,-4.07E-03,6.85E-03,1.73E-03,-2.24E-02,-9.13E-03,-5.59E-03,3.91E-04,-6.73E-03,-2.37E-02,-1.07E-02,-7.41E-03,24:32.8
5426,6,8.04E-03,0.018445,-2.70E-02,-1.81E-02,-6.30E-03,-1.11E-03,9.56E-03,-0.028301,-2.02E-02,-8.17E-03,-9.65E-03,8.26E-04,-0.02963,-0.021852,-9.63E-03,25:46.8
5427,5,1.43E-02,1.32E-02,9.63E-03,-1.33E-02,3.70E-04,5.78E-03,6.84E-03,0.008345,-0.014997,-1.51E-03,-0.001196,-0.001204,7.04E-03,-1.67E-02,-3.70E-03,25:56.9
5428,8,0.019386,1.38E-02,-0.002222,5.41E-02,0.001111,9.82E-03,0.005914,-4.51E-03,5.23E-02,-1.10E-03,3.29E-04,-3.28E-03,-5.93E-03,5.07E-02,-2.59E-03,34:43.2
5429,7,1.62E-02,0.011065,-2.11E-02,-7.41E-03,-4.07E-03,7.77E-03,2.29E-03,-2.24E-02,-9.14E-03,-5.61E-03,0.001351,-6.27E-03,-2.37E-02,-1.11E-02,-7.41E-03,35:02.9
5430,6,8.79E-03,1.93E-02,-2.70E-02,-1.85E-02,-6.30E-03,3.66E-04,0.010033,-0.028298,-2.02E-02,-8.18E-03,-8.46E-03,-2.97E-03,-0.02963,-0.021852,-9.63E-03,36:17.4
5431,5,1.30E-02,1.77E-02,9.63E-03,-1.33E-02,3.70E-04,6.37E-03,6.92E-03,8.34E-03,-0.014992,-1.50E-03,-2.51E-03,-2.57E-03,7.04E-03,-0.017037,-0.003333,36:27.6
5432,8,1.80E-02,1.76E-02,-2.96E-03,5.41E-02,7.41E-04,7.80E-03,5.78E-03,-4.49E-03,0.052301,-1.11E-03,-2.84E-03,-4.24E-03,-5.93E-03,5.07E-02,-2.59E-03,45:11.7
5433,7,1.29E-02,1.09E-02,-2.11E-02,-7.41E-03,-4.07E-03,7.14E-03,1.16E-03,-2.24E-02,-9.15E-03,-5.59E-03,2.54E-04,-7.43E-03,-2.37E-02,-1.07E-02,-7.41E-03,45:33.1
5434,6,1.05E-02,2.04E-02,-2.70E-02,-1.85E-02,-6.30E-03,8.58E-04,0.010152,-2.83E-02,-0.020177,-0.008182,-1.02E-02,4.80E-05,-0.02963,-0.021852,-0.01,46:48.0
5435,5,0.013002,1.65E-02,9.63E-03,-1.33E-02,0,6.83E-03,7.42E-03,8.35E-03,-0.014994,-1.50E-03,-5.56E-04,-9.15E-04,7.04E-03,-1.67E-02,-0.003333,46:58.2
5436,8,1.66E-02,1.53E-02,-2.59E-03,5.41E-02,7.41E-04,8.37E-03,5.26E-03,-4.51E-03,5.23E-02,-1.10E-03,-1.50E-03,-0.004457,-5.93E-03,5.07E-02,-2.96E-03,55:40.2
5437,7,1.65E-02,1.10E-02,-2.07E-02,-7.41E-03,-4.07E-03,7.59E-03,2.38E-03,-2.24E-02,-9.15E-03,-5.60E-03,2.38E-04,-7.52E-03,-2.37E-02,-1.07E-02,-7.04E-03,56:03.1
5438,6,9.56E-03,2.13E-02,-2.70E-02,-1.81E-02,-6.30E-03,-0.000941,1.04E-02,-2.83E-02,-2.02E-02,-8.19E-03,-0.009325,-5.58E-04,-0.02963,-0.021852,-1.04E-02,57:18.8
5439,5,0.015294,0.016461,9.63E-03,-1.30E-02,3.70E-04,7.44E-03,8.39E-03,0.008345,-1.50E-02,-0.0015,-9.24E-04,-9.18E-04,7.04E-03,-1.67E-02,-0.003333,57:28.7
5440,8,2.02E-02,0.019007,-2.59E-03,5.41E-02,3.70E-04,8.68E-03,4.98E-03,-4.50E-03,5.23E-02,-1.10E-03,-3.10E-03,-5.69E-03,-5.93E-03,5.04E-02,-2.96E-03,06:08.9
5441,7,1.47E-02,9.02E-03,-2.11E-02,-7.41E-03,-3.70E-03,8.01E-03,1.76E-03,-2.24E-02,-9.15E-03,-5.61E-03,1.99E-03,-7.30E-03,-2.37E-02,-1.07E-02,-7.41E-03,06:33.1
5442,6,9.14E-03,2.21E-02,-0.026667,-1.85E-02,-6.30E-03,-9.03E-04,9.56E-03,-2.83E-02,-2.02E-02,-8.18E-03,-9.37E-03,-1.83E-03,-0.02963,-0.021852,-0.01,07:49.5
5443,5,1.56E-02,0.015275,9.63E-03,-1.33E-02,3.70E-04,7.48E-03,8.60E-03,8.35E-03,-1.50E-02,-1.51E-03,2.83E-04,3.67E-04,7.04E-03,-1.67E-02,-3.70E-03,07:59.2
5444,8,2.08E-02,1.90E-02,-2.96E-03,5.41E-02,7.41E-04,8.59E-03,0.005228,-4.49E-03,5.23E-02,-1.10E-03,-3.89E-04,-6.07E-03,-5.93E-03,5.04E-02,-2.96E-03,16:37.4
5445,7,0.014166,9.73E-03,-2.11E-02,-7.41E-03,-3.70E-03,8.05E-03,2.06E-03,-2.24E-02,-9.15E-03,-5.61E-03,1.15E-03,-5.21E-03,-2.37E-02,-0.011481,-7.41E-03,17:03.2
5446,6,6.05E-03,2.06E-02,-2.70E-02,-1.85E-02,-6.67E-03,-1.53E-03,0.010595,-2.83E-02,-2.02E-02,-8.18E-03,-1.03E-02,-3.92E-04,-0.02963,-0.021852,-0.01,18:20.3
5447,5,1.26E-02,0.016173,9.63E-03,-1.30E-02,3.70E-04,6.08E-03,7.77E-03,8.35E-03,-0.014983,-0.001506,-0.001122,6.25E-04,7.04E-03,-1.67E-02,-0.003333,18:30.0
5448,8,1.86E-02,1.28E-02,-2.96E-03,5.41E-02,0.001111,8.96E-03,4.58E-03,-4.49E-03,5.23E-02,-0.001096,0.000892,-6.34E-03,-5.93E-03,5.04E-02,-2.96E-03,27:06.2
5449,7,0.015578,0.010659,-2.11E-02,-7.41E-03,-3.70E-03,8.95E-03,2.64E-03,-2.24E-02,-9.14E-03,-5.61E-03,1.00E-03,-4.87E-03,-2.37E-02,-1.07E-02,-7.78E-03,27:33.1
5450,6,7.71E-03,1.97E-02,-2.70E-02,-1.81E-02,-6.30E-03,-0.00114,1.08E-02,-0.028298,-2.02E-02,-8.19E-03,-8.38E-03,3.83E-04,-3.00E-02,-0.021852,-1.04E-02,28:50.9
5451,5,1.23E-02,1.43E-02,9.63E-03,-1.30E-02,3.70E-04,5.01E-03,7.19E-03,8.35E-03,-0.014978,-0.001506,-2.88E-03,-9.64E-04,7.04E-03,-1.67E-02,-2.96E-03,29:00.6
5452,8,2.18E-02,0.016721,-0.003333,5.41E-02,7.41E-04,9.07E-03,4.88E-03,-4.49E-03,5.23E-02,-1.10E-03,-1.18E-03,-6.27E-03,-5.93E-03,5.04E-02,-2.96E-03,37:34.8
5453,7,0.014733,0.010326,-2.11E-02,-7.41E-03,-3.70E-03,8.05E-03,1.98E-03,-2.24E-02,-9.16E-03,-0.00562,7.93E-04,-4.77E-03,-2.37E-02,-1.07E-02,-7.04E-03,38:03.2
5454,6,5.70E-03,1.86E-02,-2.70E-02,-1.85E-02,-6.67E-03,-2.53E-03,8.58E-03,-2.83E-02,-0.02019,-8.18E-03,-0.012028,-2.28E-03,-0.02963,-0.021852,-0.01,39:21.6
5455,5,0.009469,1.73E-02,9.63E-03,-1.33E-02,3.70E-04,0.00314,6.29E-03,8.34E-03,-1.50E-02,-1.49E-03,-0.003388,-2.00E-03,7.04E-03,-0.017037,-2.96E-03,39:31.3
5456,8,1.62E-02,0.018098,-2.96E-03,5.37E-02,7.41E-04,8.25E-03,5.01E-03,-4.49E-03,0.052301,-1.10E-03,4.92E-04,-5.87E-03,-5.93E-03,5.07E-02,-2.96E-03,48:03.2
5457,7,0.015179,9.58E-03,-2.11E-02,-7.04E-03,-3.70E-03,8.04E-03,1.88E-03,-2.24E-02,-9.16E-03,-5.61E-03,0.000212,-7.47E-03,-2.37E-02,-1.11E-02,-7.41E-03,48:33.2
5458,6,6.32E-03,0.017897,-0.026667,-1.85E-02,-6.30E-03,-2.73E-03,8.45E-03,-2.83E-02,-0.020156,-8.19E-03,-1.18E-02,-0.001273,-0.02963,-0.021852,-0.01,49:52.3
5459,5,0.013412,0.012919,9.63E-03,-1.30E-02,3.70E-04,3.22E-03,5.88E-03,8.35E-03,-1.50E-02,-0.001493,-5.94E-03,-1.78E-03,7.04E-03,-0.017037,-0.003333,50:01.8
5460,8,1.60E-02,0.015025,-0.003333,5.41E-02,3.70E-04,7.31E-03,4.68E-03,-4.49E-03,5.23E-02,-1.10E-03,-0.001438,-5.60E-03,-5.93E-03,5.04E-02,-2.96E-03,58:31.9
5461,7,0.013372,9.42E-03,-2.07E-02,-7.41E-03,-4.07E-03,7.17E-03,1.79E-03,-0.022359,-9.17E-03,-5.61E-03,-8.51E-04,-5.19E-03,-2.37E-02,-1.07E-02,-7.41E-03,59:03.3
5462,6,9.15E-03,2.02E-02,-2.70E-02,-1.85E-02,-6.67E-03,-1.80E-03,1.04E-02,-2.83E-02,-0.02017,-8.20E-03,-0.010805,-4.43E-04,-0.02963,-0.021852,-0.01,00:23.0
5463,5,0.010066,0.013486,9.63E-03,-1.30E-02,3.70E-04,2.45E-03,6.34E-03,8.35E-03,-1.50E-02,-0.001519,-5.71E-03,-0.001428,7.04E-03,-1.67E-02,-0.003333,00:32.6
